timestamp,production_line,machine_id,product_id,target_units,actual_units,cycle_time_sec,downtime_sec,defect_count,quality_percent1788970920,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1788970920,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1788970920,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1788970920,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,99.0
1788970920,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1788970920,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788970920,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1788970980,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1788970980,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1788970980,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1788970980,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1788970980,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1788970980,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788970980,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1788971040,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1788971040,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1788971040,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1788971040,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1788971040,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1788971040,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788971040,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1788971100,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1788971100,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1788971100,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1788971100,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1788971100,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1788971100,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788971100,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1788971160,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1788971160,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1788971160,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1788971160,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,99.0
1788971160,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1788971160,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788971160,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1788971220,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1788971220,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1788971220,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1788971220,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1788971220,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1788971220,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788971220,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1788971280,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1788971280,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1788971280,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1788971280,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1788971280,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1788971280,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788971280,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1788971340,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1788971340,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1788971340,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1788971340,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,1,98.0
1788971340,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1788971340,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1788971340,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1789010760,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1789010760,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1789010760,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1789010760,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,1,98.0
1789010760,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,1,98.0
1789010760,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789010760,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1789022340,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1789022340,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1789022340,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1789022340,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1789022340,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1789022340,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022340,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1789022400,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1789022400,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1789022400,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1789022400,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1789022400,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1789022400,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022400,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1789022460,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1789022460,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1789022460,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1789022460,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1789022460,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1789022460,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022460,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1789022520,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1789022520,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,100.0
1789022520,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1789022520,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,99.0
1789022520,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1789022520,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022520,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1789022580,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1789022580,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,1,98.0
1789022580,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1789022580,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,99.0
1789022580,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,99.0
1789022580,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022580,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1789022640,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,100.0
1789022640,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1789022640,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1789022640,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,99.0
1789022640,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1789022640,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022640,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,100.0
1789022700,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1789022700,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1789022700,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,99.0
1789022700,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1789022700,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1789022700,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022700,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
1789022760,LINE_01,CNC_01,PRODUCT_A,22.0,22.0,163.64,0.0,0,99.0
1789022760,LINE_01,CNC_02,PRODUCT_A,23.0,23.0,156.52,0.0,0,99.0
1789022760,LINE_01,CNC_03,PRODUCT_A,21.0,21.0,171.43,0.0,0,100.0
1789022760,UTILITY,COMP_01,PRODUCT_A,18.0,18.0,200.0,0.0,0,100.0
1789022760,UTILITY,PUMP_01,PRODUCT_A,12.0,12.0,300.0,0.0,0,100.0
1789022760,UTILITY,HVAC_01,PRODUCT_A,0.0,0.0,3600000.0,0.0,0,100.0
1789022760,LINE_01,FURNACE_01,PRODUCT_A,16.0,16.0,225.0,0.0,0,99.0
